Print quanity,Cover type,Book size,Page count,Colour printing,Total price incl shipping and margin,Shipping (AIR/SEA/EXCL),Source currency,Print Days,Min Shipping Days,Max Shipping Days,Countries,Printer name
500,Wirebind,LP,160,B&W,4640.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,168,B&W,4790.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,176,B&W,4935.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,184,B&W,5085.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,192,B&W,5230.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,200,B&W,5375.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,208,B&W,5525.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,216,B&W,5670.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,224,B&W,5820.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,232,B&W,5965.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,240,B&W,6110.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,32,Colour,890.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,40,Colour,962.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,48,Colour,1035.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,56,Colour,1107.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,64,Colour,1180.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,72,Colour,1252.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,80,Colour,1325.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,88,Colour,1397.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,96,Colour,1470.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,104,Colour,1542.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,112,Colour,1615.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,120,Colour,1687.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,128,Colour,1760.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,136,Colour,1832.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,144,Colour,1905.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,152,Colour,1977.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,160,Colour,2050.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,168,Colour,2122.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,176,Colour,2195.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,184,Colour,2267.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,192,Colour,2340.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,200,Colour,2412.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,208,Colour,2485.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,216,Colour,2557.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,224,Colour,2630.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,232,Colour,2702.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,A4,240,Colour,2775.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,32,Colour,1194.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,40,Colour,1310.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,48,Colour,1426.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,56,Colour,1542.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,64,Colour,1658.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,72,Colour,1774.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,80,Colour,1890.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,88,Colour,2006.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,96,Colour,2122.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,104,Colour,2238.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,112,Colour,2354.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,120,Colour,2470.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,128,Colour,2586.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,136,Colour,2702.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,144,Colour,2818.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,152,Colour,2934.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,160,Colour,3050.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,168,Colour,3166.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,176,Colour,3282.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,184,Colour,3398.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,192,Colour,3514.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,200,Colour,3630.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,208,Colour,3746.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,216,Colour,3862.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,224,Colour,3978.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,232,Colour,4094.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,A4,240,Colour,4210.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,32,Colour,1594.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,40,Colour,1765.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,48,Colour,1938.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,56,Colour,2110.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,64,Colour,2281.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,72,Colour,2454.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,80,Colour,2626.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,88,Colour,2797.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,96,Colour,2970.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,104,Colour,3142.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,112,Colour,3313.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,120,Colour,3486.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,128,Colour,3658.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,136,Colour,3829.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,144,Colour,4002.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,152,Colour,4174.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,160,Colour,4345.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,168,Colour,4518.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,176,Colour,4690.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,184,Colour,4861.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,192,Colour,5034.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,200,Colour,5206.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,208,Colour,5377.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,216,Colour,5550.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,224,Colour,5722.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,232,Colour,5893.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,A4,240,Colour,6066.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,32,Colour,1944.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,40,Colour,2160.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,48,Colour,2376.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,56,Colour,2594.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,64,Colour,2810.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,72,Colour,3026.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,80,Colour,3244.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,88,Colour,3460.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,96,Colour,3676.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,104,Colour,3894.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,112,Colour,4110.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,120,Colour,4326.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,128,Colour,4542.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,136,Colour,4760.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,144,Colour,4976.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,152,Colour,5192.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,160,Colour,5410.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,168,Colour,5626.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,176,Colour,5842.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,184,Colour,6060.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,192,Colour,6276.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,200,Colour,6492.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,208,Colour,6708.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,216,Colour,6926.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,224,Colour,7142.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,232,Colour,7358.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,A4,240,Colour,7576.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,32,Colour,2247.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,40,Colour,2500.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,48,Colour,2755.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,56,Colour,3010.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,64,Colour,3265.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,72,Colour,3520.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,80,Colour,3775.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,88,Colour,4030.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,96,Colour,4285.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,104,Colour,4537.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,112,Colour,4792.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,120,Colour,5047.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,128,Colour,5302.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,136,Colour,5557.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,144,Colour,5812.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,152,Colour,6067.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,160,Colour,6322.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,168,Colour,6577.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,176,Colour,6830.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,184,Colour,7085.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,192,Colour,7340.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,200,Colour,7595.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,208,Colour,7850.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,216,Colour,8105.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,224,Colour,8360.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,232,Colour,8615.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,A4,240,Colour,8867.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,32,Colour,2517.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,40,Colour,2805.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,48,Colour,3093.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,56,Colour,3384.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,64,Colour,3672.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,72,Colour,3960.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,80,Colour,4251.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,88,Colour,4539.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,96,Colour,4827.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,104,Colour,5118.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,112,Colour,5406.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,120,Colour,5694.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,128,Colour,5985.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,136,Colour,6273.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,144,Colour,6561.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,152,Colour,6852.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,160,Colour,7140.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,168,Colour,7428.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,176,Colour,7719.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,184,Colour,8007.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,192,Colour,8295.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,200,Colour,8586.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,208,Colour,8874.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,216,Colour,9162.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,224,Colour,9453.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,232,Colour,9741.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,A4,240,Colour,10029.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,32,Colour,2726.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,40,Colour,3041.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,48,Colour,3356.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,56,Colour,3671.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,64,Colour,3986.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,72,Colour,4301.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,80,Colour,4616.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,88,Colour,4931.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,96,Colour,5246.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,104,Colour,5561.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,112,Colour,5876.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,120,Colour,6191.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,128,Colour,6506.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,136,Colour,6821.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,144,Colour,7136.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,152,Colour,7451.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,160,Colour,7766.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,168,Colour,8081.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,176,Colour,8400.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,184,Colour,8715.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,192,Colour,9030.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,200,Colour,9345.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,208,Colour,9660.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,216,Colour,9975.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,224,Colour,10290.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,232,Colour,10605.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,A4,240,Colour,10920.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,32,Colour,2888.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,40,Colour,3224.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,48,Colour,3560.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,56,Colour,3896.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,64,Colour,4232.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,72,Colour,4568.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,80,Colour,4904.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,88,Colour,5240.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,96,Colour,5576.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,104,Colour,5912.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,112,Colour,6248.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,120,Colour,6584.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,128,Colour,6920.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,136,Colour,7256.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,144,Colour,7592.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,152,Colour,7928.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,160,Colour,8264.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,168,Colour,8600.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,176,Colour,8936.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,184,Colour,9272.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,192,Colour,9608.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,200,Colour,9944.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,208,Colour,10280.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,216,Colour,10616.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,224,Colour,10952.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,232,Colour,11288.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,A4,240,Colour,11624.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,32,Colour,3109.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,40,Colour,3474.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,48,Colour,3838.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,56,Colour,4203.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,64,Colour,4567.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,72,Colour,4932.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,80,Colour,5296.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,88,Colour,5661.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,96,Colour,6025.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,104,Colour,6385.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,112,Colour,6750.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,120,Colour,7114.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,128,Colour,7479.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,136,Colour,7843.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,144,Colour,8208.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,152,Colour,8572.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,160,Colour,8937.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,168,Colour,9297.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,176,Colour,9661.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,184,Colour,10026.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,192,Colour,10390.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,200,Colour,10755.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,208,Colour,11119.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,216,Colour,11484.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,224,Colour,11848.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,232,Colour,12208.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,A4,240,Colour,12573.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,32,Colour,3185.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,40,Colour,3575.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,48,Colour,3965.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,56,Colour,4355.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,64,Colour,4740.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,72,Colour,5130.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,80,Colour,5520.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,88,Colour,5910.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,96,Colour,6300.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,104,Colour,6690.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,112,Colour,7075.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,120,Colour,7465.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,128,Colour,7855.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,136,Colour,8245.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,144,Colour,8635.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,152,Colour,9025.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,160,Colour,9410.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,168,Colour,9800.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,176,Colour,10190.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,184,Colour,10580.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,192,Colour,10970.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,200,Colour,11360.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,208,Colour,11745.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,A4,216,Colour,12135.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
